"year","region","agglt","gcam_reg_code","reg_agglt_area_thous_sqkm","above_wsum","below_wsum","above_scalar","below_scalar","above_scalar_min","above_scalar_max","below_scalar_min","below_scalar_max"
2025,"Australia_NZ","Crop",6,294.775860505416,277.633294469809,286.617605510588,0.941845421106686,0.972323870140382,0.888989754730515,1.07875241074227,0.930970142513055,1.03804969803185
2025,"Australia_NZ","Forest",6,218.5344451,216.908061103256,215.856132169615,0.992557768199884,0.987744206963991,0.985931844733847,1.0005987580271,0.984194721319545,0.992060440103432
2025,"Australia_NZ","Grassland",6,1434.3556,1498.5431065955,1455.8035235293,1.04475006518293,1.01495300295777,1.01168259288648,1.07122642412361,0.998576997819661,1.02806489086273
2025,"Australia_NZ","Pasture",6,3403.557604,3557.60946315869,3460.95015449926,1.04526201024999,1.01686251774667,1.03506586872164,1.07537029180474,1.01135363681248,1.03313945217006
2025,"Australia_NZ","Shrubland",6,2301.623384,2791.94814650378,2484.47664455187,1.21303431565404,1.07944534358792,1.20231530570219,1.23355769699548,1.07787715471494,1.08244790990703
2025,"Brazil","Crop",7,852.9405142878,718.335622721882,788.264714345202,0.84218724599064,0.924173141198947,0.801980496860015,1.03592141649465,0.89674079400091,1.02528931539783
2025,"Brazil","Forest",7,4018.067463,3781.72320002251,4008.3842970355,0.941179618024376,0.997590093731958,0.940929790554209,0.941272498470643,0.997152071253007,0.998754777520111
2025,"Brazil","Grassland",7,889.8623387,733.690527345417,818.831616594477,0.824498908918053,0.920177853341572,0.797553218643784,0.830239808065152,0.906331704365519,0.923127836958178
2025,"Brazil","Pasture",7,1918.0875537,1613.86477870631,1769.85270560961,0.841392654674789,0.922717371371061,0.813063581627587,0.843465352566335,0.908717382208382,0.923737738155814
2025,"Brazil","Shrubland",7,553.7164338,685.877191554622,629.879917789042,1.23867949312546,1.13754961807139,1.20453526204384,1.24401184106598,1.1186363259791,1.14050333092249
2025,"Canada","Crop",8,356.399862081413,457.439588758476,405.309089518189,1.28350102631067,1.13723133098633,1.00016045014728,1.40832595816451,1.00008322031572,1.20058554241142
2025,"Canada","Forest",8,4014.8365704,4009.34000365849,3976.36524027289,0.998630936366867,0.990417709549936,0.996505078295061,1.00234993529124,0.989490616050744,0.99203601664632
2025,"Canada","Grassland",8,1136.8699633,1158.83288489618,1131.36131469273,1.01931876318768,0.995154548202439,1.00199572784459,1.10310478963085,0.984858180757523,1.04495481114263
2025,"Canada","Pasture",8,138.362459978,162.856016038277,149.809493463701,1.17702457779495,1.08273222005102,1.10317688705923,1.19572625521213,1.03821265498893,1.09400818076192
2025,"Canada","Shrubland",8,883.65018863,897.995149022893,874.175062966734,1.01623375468876,0.989277288925886,1.00965940631966,1.01635250891854,0.98271045199721,0.989395907474492
2025,"Central America and Caribbean","Crop",9,105.893469787829,95.7201209052298,104.018300454072,0.903928458449961,0.982291926617244,0.785899969637986,1,0.928023809248822,1.0148424523088
2025,"Central America and Caribbean","Forest",9,322.97662,302.26412006724,322.33311476234,0.93586997122962,0.998007579503247,0.933777650043055,0.936804980476067,0.995535729103219,0.999099213703464
2025,"Central America and Caribbean","Grassland",9,70.695356,65.098000384868,70.391915595812,0.9208242813696,0.995707774578743,0.904251925264593,0.92660654852938,0.988480769139552,0.99822935183365
2025,"Central America and Caribbean","Pasture",9,143.2283577,134.037576413092,143.619506335629,0.935831273677254,1.00273094408056,0.912175597380874,0.938898283100906,0.989697631914691,1.00442154386352
2025,"Central America and Caribbean","Shrubland",9,4.33020007,4.31238576398854,4.32426812120128,0.995886031655932,0.99863009821652,0.994302046279556,0.999198867620333,0.998102650212396,0.999733232591035
2025,"Central Asia","Crop",10,302.599888761996,314.617498950503,316.850269442694,1.0397145228231,1.04709314580055,0.867249420337213,1.13686279503865,0.946125296274105,1.11271216252828
2025,"Central Asia","Forest",10,38.9498237512,39.1015669744008,38.9960121692882,1.0038958641808,1.00118584408451,0.961177675340168,1.06826530811324,0.985493518378656,1.02512888722921
2025,"Central Asia","Grassland",10,602.4057921,606.692331543846,600.051513126545,1.00711570091135,0.996091871950222,0.99777016075211,1.01261418329551,0.992802298130845,1.00168302276018
2025,"Central Asia","Pasture",10,3672.503247768,3711.1699164317,3678.92129518404,1.01052869556676,1.00174759475569,1.00526484262475,1.01326541783234,1.00048926586053,1.00417683652276
2025,"Central Asia","Shrubland",10,602.4069268,592.091421497648,604.536717163121,0.982876184115033,1.00353546791773,0.955482907656948,0.990034444013179,0.981576343651383,1.00927370514082
2025,"China","Crop",11,1154.20388387835,1242.81761665053,1192.52751345452,1.07677476571507,1.03320351812315,0.989934578970663,1.12120750473522,0.994649449830428,1.05724285351634
2025,"China","Forest",11,1542.006977,1608.45586710424,1577.73214007442,1.04309247045919,1.02316796461189,1.04309247045919,1.04309247045919,1.02316796461189,1.02316796461189
2025,"China","Grassland",11,969.59421,978.268389944842,976.300822689297,1.00894619610491,1.00691692732911,0.974357685673108,1.02811558443308,0.987783856387362,1.01752071633923
2025,"China","Pasture",11,3835.36027825,3893.33106022599,3895.70757451442,1.01511482045239,1.01573445305951,0.997712101616433,1.03984877738162,1.01073171720766,1.0228269635593
2025,"China","Shrubland",11,573.7473484,571.079179825379,584.427395015087,0.99534957576351,1.0186145463589,0.978329320479135,1.02284632985178,1.01333974519643,1.02713615241036
2025,"Colombia","Crop",32,36.81859541589,35.8648677623821,37.0787022756268,0.974096576940675,1.00706455139852,0.904833798919844,1,0.988058704233141,1.01834597693962
2025,"Colombia","Forest",32,591.390226,593.1817517457,599.84477551816,1.00302934622004,1.01429605892432,1.00296627064737,1.00324255463954,1.01428739624478,1.01432598261725
2025,"Colombia","Grassland",32,99.69141,95.54171215297,99.49042387387,0.958374569614072,0.997983917309124,0.955936765670826,0.963871133913705,0.995312618920845,1.00400694610739
2025,"Colombia","Pasture",32,385.317763,372.146850948008,389.768349101091,0.965818051185997,1.01155043065349,0.965637282034311,0.966763808563131,1.01133839282322,1.01265848306609
2025,"Colombia","Shrubland",32,14.300722,13.9960862452,14.62973369474,0.978697875897455,1.02300664922652,0.978373042312822,0.978905785119777,1.02254666448308,1.02330106173438
2025,"EU-12","Crop",12,385.530113048389,372.419055221092,388.735355447787,0.965992130358825,1.00831385744178,0.758777214372375,1.257638442988,0.894492296643406,1.13732918633319
2025,"EU-12","Forest",12,355.65377494,360.886307425567,367.353429885215,1.01471243342335,1.03289619222287,1.01210623350322,1.0151874931209,1.03094507477989,1.03321061338285
2025,"EU-12","Grassland",12,175.9116746,145.939531508471,164.512645461052,0.829618226535097,0.93520026931204,0.82568727729065,0.830608759747404,0.932484879882361,0.935884501859241
2025,"EU-12","Pasture",12,108.539584983,96.9166295651927,106.107048286324,0.892915055648796,0.977588483528319,0.889336361789554,0.893470143287409,0.975901284519724,0.977846189827038
2025,"EU-12","Shrubland",12,3.8985647,4.41351390159,4.107547373632,1.13208686817228,1.05360502895643,1.12823487921502,1.13299361846823,1.05167124562327,1.05406023758477
2025,"EU-15","Crop",13,855.615169218704,929.025673671786,886.563478298812,1.08579850742959,1.03617082795338,0.979952377639036,1.3125082857763,0.984918209513501,1.11178823522923
2025,"EU-15","Forest",13,868.32923,947.85663672544,910.03955971967,1.09158669773841,1.04803515565135,1.09158669773841,1.09158669773841,1.04803515565135,1.04803515565135
2025,"EU-15","Grassland",13,543.4903345,589.52550513293,562.480875314785,1.08470283225052,1.03494181884993,1.04818743262893,1.10533909324482,1.02220954163595,1.04213731988134
2025,"EU-15","Pasture",13,440.801863372,484.246772276667,456.306564677355,1.09855881409467,1.03517385608752,1.05381068496041,1.11418147739573,1.01895813990562,1.0408351581128
2025,"EU-15","Shrubland",13,234.51203113,296.459434033521,258.947459507293,1.26415447687279,1.10419690733797,1.21066240017643,1.29090871766256,1.08328288021971,1.11465712784094
2025,"Europe_Eastern","Crop",14,365.665433902975,300.045182632854,337.768847243159,0.820545654070403,0.923710080107769,0.684369031509581,1.02388547157469,0.850736678191493,1.00299391049896
2025,"Europe_Eastern","Forest",14,191.0963708,170.185337948534,183.424962702965,0.890573364821505,0.959855814817835,0.889712359834296,0.896041365161033,0.959050267884968,0.964985999646026
2025,"Europe_Eastern","Grassland",14,74.8607618,54.0035096884046,65.785128052046,0.721386055790907,0.878766478863778,0.720180504225884,0.729869247121242,0.877782796831582,0.885688424908586
2025,"Europe_Eastern","Pasture",14,100.48489653,71.7893888830347,87.8010575804559,0.714429644275961,0.873773677562008,0.712131581847587,0.714610612137656,0.872694991589109,0.873857688853302
2025,"Europe_Eastern","Shrubland",14,3.9345303,4.1119279050887,3.873172508936,1.04508736534287,0.98440530727035,1.04348926636847,1.05512165034965,0.983668812691068,0.989029674492174
2025,"Europe_Non_EU","Crop",15,265.074749033489,274.707804756319,268.699144435119,1.03634090292626,1.0136731069815,0.955269841251262,1.11475530376676,0.990318683125579,1.05675048925198
2025,"Europe_Non_EU","Forest",15,182.9133069,203.601703212725,195.298211640086,1.11310492748368,1.0677091511273,1.11159149165739,1.12077807265077,1.06734820310022,1.06929729083587
2025,"Europe_Non_EU","Grassland",15,252.67694,259.95917084299,254.1062029105,1.02882032227789,1.00565648337557,1.027482879807,1.03535659296288,1.00474871284078,1.01009288648406
2025,"Europe_Non_EU","Pasture",15,180.70133888,185.954006713173,182.130993150036,1.02906822863477,1.00791169716227,1.02637167281881,1.02935705308047,1.00746689957417,1.01198155188878
2025,"Europe_Non_EU","Shrubland",15,73.383709,84.17755037055,77.75050548934,1.14708770539998,1.05950634751018,1.12740156685339,1.1504527910011,1.05439280669145,1.06038043983353
2025,"European Free Trade Association","Crop",16,36.95595454309,39.6751095456903,38.5949056460418,1.07357826461849,1.04434876931783,0.997367918868617,1.10775614987206,1.00007002916663,1.06098257629751
2025,"European Free Trade Association","Forest",16,125.2853239,136.018750395453,131.102753829122,1.08567185813416,1.04643345084669,1.08438997450471,1.08635023777269,1.04565132703574,1.04673447245793
2025,"European Free Trade Association","Grassland",16,75.281623,80.07861166284,78.06900095193,1.06372057976008,1.03702600768756,1.06098848544078,1.06958487033126,1.03596205147418,1.03930973132997
2025,"European Free Trade Association","Pasture",16,28.09162265,32.8298571753295,30.2043450283995,1.16867073092802,1.07520827133136,1.16102460083092,1.17310885754596,1.07249511423759,1.07675970576439
2025,"European Free Trade Association","Shrubland",16,5.75310859,6.2557457381184,6.0705930633313,1.08736792296813,1.05518485673696,1.08658385665912,1.14209486728815,1.05502509209246,1.06633624878522
2025,"India","Crop",17,1429.57681832478,1510.32060374053,1510.43228854178,1.0564809000683,1.05655902444735,0.913239996204921,1.12683480626295,0.991455380337053,1.09029407023248
2025,"India","Forest",17,739.012682,755.016671698722,782.85063224376,1.02165590670976,1.05931961833878,1.02165590670976,1.02165590670976,1.05931961833878,1.05931961833878
2025,"India","Grassland",17,300.182418,313.697726762616,316.005642593382,1.04502365212681,1.05271202990104,1.04485162638386,1.04572595419841,1.0520907803949,1.05524830620291
2025,"India","Pasture",17,89.098576682,92.6675009339706,93.4786680799144,1.04005590644515,1.04916006025043,1.0284957888306,1.04333920003346,1.04496926921369,1.05035744939373
2025,"India","Shrubland",17,189.9977392,192.06291824125,193.80177537728,1.01086949271052,1.02002148127287,1.00493239996748,1.03387786248294,1.01369875865568,1.04452430550702
2025,"Indonesia","Crop",18,380.019972771868,387.63332565345,375.557283754515,1.02003408617197,0.988256698760325,0.917744960356685,1.07305690480058,0.947641033815694,1
2025,"Indonesia","Forest",18,1066.4782871,1085.16923521166,1062.84501630623,1.0175258590238,0.996593206971286,1.01692093142923,1.02035073159217,0.99591835731844,0.996733753092231
2025,"Indonesia","Grassland",18,197.363407,186.47661347438,189.81926313151,0.944838844793452,0.961775366654012,0.94088901064943,0.94686217698399,0.95976924317071,0.965691606937507
2025,"Indonesia","Pasture",18,105.753297315,102.209967595813,101.524086785259,0.966494380703494,0.96000871237949,0.965867377849837,0.971226213184077,0.95998781890117,0.960085652981739
2025,"Japan","Crop",19,53.61238020625,55.5682930316655,55.0518669362152,1.03648248441668,1.02684989408095,1.0146023072734,1.05435,1.01623920296228,1.03587
2025,"Japan","Forest",19,230.764456,234.0144496,234.39246304,1.01408359699901,1.01572168913223,1.01405811746613,1.0140967557435,1.01569324602247,1.01573637839735
2025,"Japan","Grassland",19,47.3888,49.336953568,48.704786976,1.04111,1.02777,1.04111,1.04111,1.02777,1.02777
2025,"Japan","Shrubland",19,30.6651909,31.892878997,31.507637883,1.04003523411948,1.0274724193222,1.04000825862427,1.04005581648896,1.02745390857455,1.02748654306838
2025,"Mexico","Crop",20,163.757698356394,168.916294184486,160.986677553033,1.03150139431531,0.9830785310787,0.910894478552617,1.31313809265872,0.919501617046776,1.13301362841244
2025,"Mexico","Forest",20,421.5367722,447.326999061934,422.633490514307,1.0611814402984,1.0026017144568,1.0374272445524,1.06559827992556,0.987942816701572,1.00533839699709
2025,"Mexico","Grassland",20,154.192901501,156.2139319562,149.66884809781,1.01310715626677,0.970659781616726,0.99881516893451,1.06474527211374,0.964736584821327,0.992060774718286
2025,"Mexico","Pasture",20,803.7381063,955.075194449619,850.430738952687,1.18829154293343,1.05809433730551,1.16950228775395,1.26379288666717,1.05070511605728,1.08778433663592
2025,"Mexico","Shrubland",20,289.32705,334.38986541769,298.75996264047,1.15575044026367,1.03260294065304,1.11828126438613,1.17053506191442,1.00695504257992,1.04272311170744
2025,"Middle East","Crop",21,235.973502219858,271.732909494012,251.937352133967,1.15153992688907,1.06765102761087,0.985755537375794,1.24148907542756,0.963734407671738,1.10517145665276
2025,"Middle East","Forest",21,11.030922809,11.6984138149034,11.1311500661474,1.06051089446105,1.0090860265168,1.06047956946039,1.09815,1.00908033064622,1.01593
2025,"Middle East","Grassland",21,196.972645,239.69865242789,214.902787035906,1.21691340656917,1.0910285894567,1.21491568020296,1.21989591198862,1.08695167558886,1.09375936683383
2025,"Middle East","Pasture",21,2010.02779313,2310.55425239949,2166.22696841345,1.14951358398956,1.07770995795049,1.14579318454092,1.15485639037062,1.07606365342904,1.08007415860183
2025,"Middle East","Shrubland",21,851.754115,960.901894627494,901.617762407919,1.1281447047984,1.05854230291323,1.08269684822499,1.19881930213744,1.04290264847659,1.08286305999989
2025,"Pakistan","Crop",22,128.61803845975,161.597680462034,147.267429639004,1.25641537063718,1.1449982553193,1,1.40637618286201,1,1.2275161667521
2025,"Pakistan","Forest",22,24.091,26.74125091,25.38059123,1.11001,1.05353,1.11001,1.11001,1.05353,1.05353
2025,"Pakistan","Grassland",22,15.40206,17.147310183,16.2336596536,1.11331277653768,1.05399275509899,1.11289235031058,1.11370195818325,1.05360714266782,1.05440932556528
2025,"Pakistan","Pasture",22,67.761412666107,76.1018509082536,72.2794208530947,1.12308536546078,1.06667523608532,1.11666238880976,1.13981915202727,1.06665796795999,1.06749962593973
2025,"Pakistan","Shrubland",22,240.861147,290.99774134643,259.19440284714,1.20815559076629,1.07611545521346,1.20634226442477,1.21395148431752,1.07493297644421,1.07989498508418
2025,"Russia","Crop",23,735.810658788393,693.096753461958,725.189090688652,0.941949868738285,0.985564808048267,0.862382446113515,0.983669330107839,0.93735257444873,1.03516620733642
2025,"Russia","Forest",23,5138.36250524,4909.48016312164,5017.00598806107,0.955456170738256,0.97638225853953,0.933032946492618,0.96632027672622,0.964418594045072,0.981941439797038
2025,"Russia","Grassland",23,3722.79127761,3604.60880450029,3661.71378605112,0.968254338130506,0.983593629885668,0.918774639845019,0.982171445680742,0.968057056498052,0.987963587065884
2025,"Russia","Pasture",23,904.28707516146,831.274014234625,875.665677056927,0.919258979883354,0.96834921244515,0.911055849601698,0.939815042718031,0.967507284328452,0.970481862453671
2025,"Russia","Shrubland",23,2059.869986103,2069.89240100351,2047.8655258364,1.00486555703425,0.994172224292024,0.951705794829637,1.00957278658582,0.981263521599132,0.995315273550871
2025,"South Africa","Crop",24,66.7140610894943,59.4612196707157,63.5147078882113,0.891284666225772,0.95204379483073,0.78466823979702,1.06569408278853,0.901380300268368,1.03918615103523
2025,"South Africa","Forest",24,22.755727,24.28573696896,22.97683975522,1.067236259644,1.00971679591779,1.067236259644,1.067236259644,1.00971679591779,1.00971679591779
2025,"South Africa","Grassland",24,193.0038,196.61264249316,195.8282241773,1.01869829761466,1.01463403403094,0.965440995609374,1.02463744988333,0.984846701824728,1.01795586024047
2025,"South Africa","Pasture",24,832.48988,807.6110695616,820.0965589444,0.970115179732395,0.985112946891799,0.947217964064153,0.980338722499291,0.973474747714599,0.990311676019016
2025,"South Africa","Shrubland",24,56.64526,57.19559987442,55.92916183062,1.00971555032884,0.98735819785486,1.00652770045764,1.01617264385942,0.987122482132375,0.987474570078989
2025,"South America_Northern","Crop",25,29.977582867915,26.0196939915469,29.5597026973728,0.867971714270391,0.986060244670711,0.817561664759622,1,0.959383992574133,1.01554380788972
2025,"South America_Northern","Forest",25,899.44374478,759.406766048777,887.329249384168,0.844307129218542,0.986531124969028,0.817041809980039,0.876006553225476,0.983161003799606,0.990449274299904
2025,"South America_Northern","Grassland",25,185.7842115,153.340043801782,179.435801013774,0.825366389122805,0.96582911736703,0.825340308367521,0.825422720711461,0.96512178054767,0.966156604642452
2025,"South America_Northern","Pasture",25,195.6795484,161.801346167587,189.170071099455,0.826868967608406,0.966733992623291,0.814487151732033,0.828356955285212,0.961223259400467,0.967395848779504
2025,"South America_Northern","Shrubland",25,8.627016,8.627016,9.42072027896,1,1.09200218000755,1,1,1.08816000177992,1.09539424128352
2025,"South America_Southern","Crop",26,178.568573065554,176.692859591379,174.880212520594,0.989495836574295,0.979344850655182,0.953192389452202,1.12919913771848,0.935337399632724,1.06761367886318
2025,"South America_Southern","Forest",26,1402.67837829,1405.18102951236,1402.62312713313,1.00178419462444,0.999960610245567,1.00106995251833,1.00573080842555,0.999497526285842,1.00251805776666
2025,"South America_Southern","Grassland",26,600.0868944,614.435412339166,601.839525363566,1.02391073371718,1.00292062862882,1.013697236059,1.05044500215762,0.997421321644452,1.01720761362097
2025,"South America_Southern","Pasture",26,1001.90935434,1008.14013596508,992.282350731638,1.006218907527,0.990391342723111,1.00054657640565,1.02372041466601,0.988482204002339,0.996285301254464
2025,"South America_Southern","Shrubland",26,150.14678052,152.646150354552,149.484133774374,1.01664617666723,0.99558667363142,1.01466583617627,1.0240160498064,0.992655090872699,0.99637441202665
2025,"South Asia","Crop",27,126.611803460876,135.045238951795,134.977392493302,1.06660860409847,1.06607274206476,0.979481828909959,1.22483685908407,1.01241796110246,1.11560141395649
2025,"South Asia","Forest",27,160.15782826,163.410632267753,166.093989960242,1.02030999073284,1.03706444926691,1.0129511594558,1.02294164845014,1.0328130969088,1.03859381694404
2025,"South Asia","Grassland",27,88.5910677,92.8653615147037,91.945905267282,1.04824745796244,1.0378688016115,1.04112976174961,1.0605141312496,1.03478103232226,1.04319027866313
2025,"South Asia","Pasture",27,335.6284175,369.345701172954,353.29688489765,1.1004601574685,1.05264294224326,1.09998238924998,1.10116149419061,1.05052862601406,1.05627205969354
2025,"South Asia","Shrubland",27,151.46,164.4691469221,156.7139188246,1.08589163424072,1.03468849085303,1.06672397438423,1.10470332233993,1.02363255755783,1.04553909913553
2025,"South Korea","Crop",28,16.61101402185,16.7932633032811,16.9224065252127,1.01097159277521,1.01874614655993,1.00514,1.04291,1.01585,1.03502
2025,"South Korea","Forest",28,31.22234,32.5652128434,32.3216785914,1.04301,1.03521,1.04301,1.04301,1.03521,1.03521
2025,"South Korea","Grassland",28,9.44391,9.551570574,9.5935959735,1.0114,1.01585,1.0114,1.0114,1.01585,1.01585
2025,"South Korea","Pasture",28,0.57867368,0.585270559952,0.587845657828,1.0114,1.01585,1.0114,1.0114,1.01585,1.01585
2025,"South Korea","Shrubland",28,39.86587,42.2271254801,41.4489436977,1.05923,1.03971,1.05923,1.05923,1.03971,1.03971
2025,"Southeast Asia","Crop",29,706.232312462221,736.113106087673,737.116388655241,1.04231014794732,1.04373076061239,0.908401154279485,1.11734238025171,0.941713286246314,1.08710483568587
2025,"Southeast Asia","Forest",29,1887.321562234,1932.12060113068,1949.14800878001,1.02373683414269,1.03275883017668,1.02292866908831,1.02732699335743,1.03175885342737,1.0372239018907
2025,"Southeast Asia","Grassland",29,408.4114079,430.237603699641,428.367348961612,1.05344168986823,1.04886234976692,1.04852633784436,1.07674170971007,1.04591419846514,1.06283733741676
2025,"Southeast Asia","Pasture",29,64.3688472642,71.3060434741323,69.6433358939094,1.10777257174513,1.08194163564962,1.10544603274769,1.12302966942319,1.08109256562426,1.08722207222135
2025,"Southeast Asia","Shrubland",29,14.55266953,14.6040185901167,14.6391419770609,1.00352849764168,1.00594203330754,0.998479199156582,1.00542387368618,1.00548659584527,1.00715532272045
2025,"Taiwan","Crop",30,4.68132161669,4.99413495596334,4.90510481191703,1.06682158691214,1.04780342252692,1.01602650308203,1.08374583842633,0.996872274144167,1.05617604548628
2025,"Taiwan","Forest",30,18.84251166,19.2412777128786,19.3118954740983,1.02116310500819,1.02491089418269,1.02115064946874,1.02117603951978,1.02489238813801,1.02493011186895
2025,"Taiwan","Grassland",30,1.841569,1.97071823397,1.92955916682,1.07013,1.04778,1.07013,1.07013,1.04778,1.04778
2025,"Taiwan","Pasture",30,7.691156373,8.22970355766205,8.05784584931279,1.0700216142468,1.04767676777449,1.06989720754242,1.07005221386898,1.04755827636226,1.0477059124453
2025,"Taiwan","Shrubland",30,0.06995814,0.074617352124,0.0736442343966,1.0666,1.05269,1.0666,1.0666,1.05269,1.05269
2025,"USA","Crop",1,1142.07128349501,1394.96584273431,1268.32895751019,1.22143500400901,1.11055148294141,0.64335742381692,1.32447839411795,0.90085880136679,1.15195912364308
2025,"USA","Forest",1,2228.278588621,2496.71135238557,2335.45598054019,1.12046642872007,1.04809873974758,1.11817422808055,1.12577596076856,1.04781284200203,1.04820954695531
2025,"USA","Grassland",1,1199.48158678,1383.12211947063,1275.4021621944,1.15309991809346,1.06329449009568,1.11445079175958,1.18285504218703,1.04327211971459,1.07870927878172
2025,"USA","Pasture",1,2514.9065892044,3040.4997053831,2722.72874399979,1.20899110862999,1.08263613276433,1.20574378376116,1.22122581757575,1.06637383899292,1.08695148387392
2025,"USA","Shrubland",1,985.961807,1208.16353744184,1047.06256706952,1.2253654541832,1.06197071695448,1.20308740649216,1.27990722811786,1.05440608617223,1.08049066931955
2030,"Africa_Eastern","Crop",2,617.750549919802,588.903542164759,599.528389194944,0.953303145163063,0.970502396594833,0.89915443784325,1.19083212557318,0.944785946708041,1.11048003554482
2030,"Africa_Eastern","Forest",2,178.170821,190.45754876826,183.17452349222,1.06896038138737,1.0280837370796,1.06896038138737,1.06896038138737,1.0280837370796,1.0280837370796
2030,"Africa_Eastern","Grassland",2,938.506669,906.015099033687,910.562452964451,0.965379500178796,0.970224808242094,0.956732993584344,0.992181587044758,0.967560693515736,0.978482921913404
2030,"Africa_Eastern","Pasture",2,2401.6808151,2348.99714140983,2346.68561555183,0.978063832063387,0.977101370339306,0.959022171171559,1.03115692647802,0.968208687191238,1.00193385777465
2030,"Africa_Eastern","Shrubland",2,554.775718,519.5108797233,515.5675422302,0.936434063113231,0.929326078093057,0.916743204149638,0.959323869153296,0.922149660866208,0.937668365176058
2030,"Africa_Northern","Crop",3,179.2241734069,214.955100309189,190.734471764211,1.19936443964602,1.064222912225,0.787228470700851,1.29507086128147,0.828785675599947,1.11254310612631
